LR = 5e-3
Cat = 15
Epochs = 100, but didn't finish

Train-epoch 0. Iteration 00100, Avg-Loss: 9.8029, Accuracy: 0.0900
Validation-epoch 18. Iteration 00426, Avg-Loss: 4.8941, Accuracy: 0.5953
Train-epoch 19. Iteration 00100, Avg-Loss: 3.7430, Accuracy: 0.4400
Train-epoch 19. Iteration 00200, Avg-Loss: 4.0432, Accuracy: 0.4150
Train-epoch 19. Iteration 00300, Avg-Loss: 4.6295, Accuracy: 0.3867
Train-epoch 19. Iteration 00400, Avg-Loss: 4.7567, Accuracy: 0.3975
Train-epoch 19. Iteration 00500, Avg-Loss: 4.8510, Accuracy: 0.3800
Train-epoch 19. Iteration 00600, Avg-Loss: 4.9964, Accuracy: 0.3650
Train-epoch 19. Iteration 00700, Avg-Loss: 4.9751, Accuracy: 0.3671
Train-epoch 19. Iteration 00800, Avg-Loss: 5.0969, Accuracy: 0.3638
Train-epoch 19. Iteration 00900, Avg-Loss: 5.1482, Accuracy: 0.3644
Train-epoch 19. Iteration 01000, Avg-Loss: 5.1796, Accuracy: 0.3650
Train-epoch 19. Iteration 01100, Avg-Loss: 5.2497, Accuracy: 0.3727
Train-epoch 19. Iteration 01200, Avg-Loss: 5.2716, Accuracy: 0.3775
Train-epoch 19. Iteration 01300, Avg-Loss: 5.2233, Accuracy: 0.3746
Train-epoch 19. Iteration 01400, Avg-Loss: 5.1967, Accuracy: 0.3743
Train-epoch 19. Iteration 01500, Avg-Loss: 5.2722, Accuracy: 0.3680
Train-epoch 19. Iteration 01600, Avg-Loss: 5.3967, Accuracy: 0.3613
Validation-epoch 19. Iteration 00426, Avg-Loss: 14.3623, Accuracy: 0.3647
Train-epoch 20. Iteration 00100, Avg-Loss: 6.3835, Accuracy: 0.2900
Train-epoch 20. Iteration 00200, Avg-Loss: 5.9604, Accuracy: 0.3400
Train-epoch 20. Iteration 00300, Avg-Loss: 5.8177, Accuracy: 0.3433
Train-epoch 20. Iteration 00400, Avg-Loss: 5.4075, Accuracy: 0.3575
Train-epoch 20. Iteration 00500, Avg-Loss: 5.2221, Accuracy: 0.3620
Train-epoch 20. Iteration 00600, Avg-Loss: 5.3908, Accuracy: 0.3383
Train-epoch 20. Iteration 00700, Avg-Loss: 5.5498, Accuracy: 0.3471
Train-epoch 20. Iteration 00800, Avg-Loss: 5.3975, Accuracy: 0.3513
Train-epoch 20. Iteration 00900, Avg-Loss: 5.3384, Accuracy: 0.3522
Train-epoch 20. Iteration 01000, Avg-Loss: 5.3051, Accuracy: 0.3470
Train-epoch 20. Iteration 01100, Avg-Loss: 5.2241, Accuracy: 0.3527
Train-epoch 20. Iteration 01200, Avg-Loss: 5.2206, Accuracy: 0.3567
Train-epoch 20. Iteration 01300, Avg-Loss: 5.4761, Accuracy: 0.3485
Train-epoch 20. Iteration 01400, Avg-Loss: 5.4491, Accuracy: 0.3486
Train-epoch 20. Iteration 01500, Avg-Loss: 5.4231, Accuracy: 0.3493
Train-epoch 20. Iteration 01600, Avg-Loss: 5.3359, Accuracy: 0.3569
Validation-epoch 20. Iteration 00426, Avg-Loss: 8.8699, Accuracy: 0.5718
Train-epoch 21. Iteration 00100, Avg-Loss: 4.7845, Accuracy: 0.4100
Train-epoch 21. Iteration 00200, Avg-Loss: 5.5532, Accuracy: 0.3550
Train-epoch 21. Iteration 00300, Avg-Loss: 5.0932, Accuracy: 0.3600
Train-epoch 21. Iteration 00400, Avg-Loss: 5.3751, Accuracy: 0.3575
Train-epoch 21. Iteration 00500, Avg-Loss: 5.5094, Accuracy: 0.3520
Train-epoch 21. Iteration 00600, Avg-Loss: 5.4274, Accuracy: 0.3667
Train-epoch 21. Iteration 00700, Avg-Loss: 5.2790, Accuracy: 0.3786
Train-epoch 21. Iteration 00800, Avg-Loss: 5.4826, Accuracy: 0.3650
Train-epoch 21. Iteration 00900, Avg-Loss: 5.5542, Accuracy: 0.3644
Train-epoch 21. Iteration 01000, Avg-Loss: 5.4342, Accuracy: 0.3660
Train-epoch 21. Iteration 01100, Avg-Loss: 5.2703, Accuracy: 0.3745
Train-epoch 21. Iteration 01200, Avg-Loss: 5.2667, Accuracy: 0.3750
Train-epoch 21. Iteration 01300, Avg-Loss: 5.2425, Accuracy: 0.3754
Train-epoch 21. Iteration 01400, Avg-Loss: 5.3261, Accuracy: 0.3686
Train-epoch 21. Iteration 01500, Avg-Loss: 5.2520, Accuracy: 0.3720
Train-epoch 21. Iteration 01600, Avg-Loss: 5.2404, Accuracy: 0.3725
Validation-epoch 21. Iteration 00426, Avg-Loss: 5.4109, Accuracy: 0.6518
Train-epoch 22. Iteration 00100, Avg-Loss: 6.1306, Accuracy: 0.3900
Train-epoch 22. Iteration 00200, Avg-Loss: 5.4367, Accuracy: 0.3900
Train-epoch 22. Iteration 00300, Avg-Loss: 5.9725, Accuracy: 0.3767
Train-epoch 22. Iteration 00400, Avg-Loss: 5.4096, Accuracy: 0.3925
Train-epoch 22. Iteration 00500, Avg-Loss: 5.4458, Accuracy: 0.3940
Train-epoch 22. Iteration 00600, Avg-Loss: 5.2969, Accuracy: 0.3983
Train-epoch 22. Iteration 00700, Avg-Loss: 5.5473, Accuracy: 0.3871
Train-epoch 22. Iteration 00800, Avg-Loss: 5.4387, Accuracy: 0.3850
Train-epoch 22. Iteration 00900, Avg-Loss: 5.5449, Accuracy: 0.3789
Train-epoch 22. Iteration 01000, Avg-Loss: 5.4041, Accuracy: 0.3870
Train-epoch 22. Iteration 01100, Avg-Loss: 5.2806, Accuracy: 0.3827
Train-epoch 22. Iteration 01200, Avg-Loss: 5.2437, Accuracy: 0.3800
Train-epoch 22. Iteration 01300, Avg-Loss: 5.2332, Accuracy: 0.3800
Train-epoch 22. Iteration 01400, Avg-Loss: 5.2809, Accuracy: 0.3736
Train-epoch 22. Iteration 01500, Avg-Loss: 5.1830, Accuracy: 0.3787
Train-epoch 22. Iteration 01600, Avg-Loss: 5.2456, Accuracy: 0.3775
Validation-epoch 22. Iteration 00426, Avg-Loss: 10.3497, Accuracy: 0.5129
Train-epoch 23. Iteration 00100, Avg-Loss: 6.4884, Accuracy: 0.3000
Train-epoch 23. Iteration 00200, Avg-Loss: 5.2891, Accuracy: 0.3500
Train-epoch 23. Iteration 00300, Avg-Loss: 4.8242, Accuracy: 0.3500
Train-epoch 23. Iteration 00400, Avg-Loss: 4.9403, Accuracy: 0.3550
Train-epoch 23. Iteration 00500, Avg-Loss: 5.2226, Accuracy: 0.3460
Train-epoch 23. Iteration 00600, Avg-Loss: 5.3293, Accuracy: 0.3517
Train-epoch 23. Iteration 00700, Avg-Loss: 5.4349, Accuracy: 0.3514
Train-epoch 23. Iteration 00800, Avg-Loss: 5.5039, Accuracy: 0.3500
Train-epoch 23. Iteration 00900, Avg-Loss: 5.3387, Accuracy: 0.3533
Train-epoch 23. Iteration 01000, Avg-Loss: 5.3028, Accuracy: 0.3640
Train-epoch 23. Iteration 01100, Avg-Loss: 5.2769, Accuracy: 0.3673
Train-epoch 23. Iteration 01200, Avg-Loss: 5.3182, Accuracy: 0.3658
Train-epoch 23. Iteration 01300, Avg-Loss: 5.2714, Accuracy: 0.3654
Train-epoch 23. Iteration 01400, Avg-Loss: 5.1765, Accuracy: 0.3707
Train-epoch 23. Iteration 01500, Avg-Loss: 5.1494, Accuracy: 0.3680
Train-epoch 23. Iteration 01600, Avg-Loss: 5.1052, Accuracy: 0.3694
Validation-epoch 23. Iteration 00426, Avg-Loss: 7.4658, Accuracy: 0.5741
Train-epoch 24. Iteration 00100, Avg-Loss: 5.9189, Accuracy: 0.3500
Train-epoch 24. Iteration 00200, Avg-Loss: 5.6856, Accuracy: 0.3850
Train-epoch 24. Iteration 00300, Avg-Loss: 5.3557, Accuracy: 0.3867
Train-epoch 24. Iteration 00400, Avg-Loss: 5.2403, Accuracy: 0.3900
Train-epoch 24. Iteration 00500, Avg-Loss: 5.1873, Accuracy: 0.3880
Train-epoch 24. Iteration 00600, Avg-Loss: 4.9499, Accuracy: 0.4000
Train-epoch 24. Iteration 00700, Avg-Loss: 4.8641, Accuracy: 0.4029
Train-epoch 24. Iteration 00800, Avg-Loss: 4.7494, Accuracy: 0.4050
Train-epoch 24. Iteration 00900, Avg-Loss: 4.7388, Accuracy: 0.3978
Train-epoch 24. Iteration 01000, Avg-Loss: 4.8035, Accuracy: 0.3990
Train-epoch 24. Iteration 01100, Avg-Loss: 4.7314, Accuracy: 0.4018
Train-epoch 24. Iteration 01200, Avg-Loss: 4.7450, Accuracy: 0.4008
Train-epoch 24. Iteration 01300, Avg-Loss: 4.7246, Accuracy: 0.4046
Train-epoch 24. Iteration 01400, Avg-Loss: 4.6826, Accuracy: 0.4029
Train-epoch 24. Iteration 01500, Avg-Loss: 4.8048, Accuracy: 0.3980
Train-epoch 24. Iteration 01600, Avg-Loss: 4.9093, Accuracy: 0.3962
Validation-epoch 24. Iteration 00426, Avg-Loss: 7.5939, Accuracy: 0.5365
Train-epoch 25. Iteration 00100, Avg-Loss: 4.4875, Accuracy: 0.4800
Train-epoch 25. Iteration 00200, Avg-Loss: 3.9300, Accuracy: 0.4900
Train-epoch 25. Iteration 00300, Avg-Loss: 4.3436, Accuracy: 0.4567
Train-epoch 25. Iteration 00400, Avg-Loss: 4.6031, Accuracy: 0.4450
Train-epoch 25. Iteration 00500, Avg-Loss: 4.8244, Accuracy: 0.4340
Train-epoch 25. Iteration 00600, Avg-Loss: 4.6437, Accuracy: 0.4383
Train-epoch 25. Iteration 00700, Avg-Loss: 4.6583, Accuracy: 0.4357
Train-epoch 25. Iteration 00800, Avg-Loss: 4.6479, Accuracy: 0.4275
Train-epoch 25. Iteration 00900, Avg-Loss: 4.6932, Accuracy: 0.4200
Train-epoch 25. Iteration 01000, Avg-Loss: 4.7893, Accuracy: 0.4140
Train-epoch 25. Iteration 01100, Avg-Loss: 4.7472, Accuracy: 0.4100
Train-epoch 25. Iteration 01200, Avg-Loss: 4.6660, Accuracy: 0.4133
Train-epoch 25. Iteration 01300, Avg-Loss: 4.6328, Accuracy: 0.4200
Train-epoch 25. Iteration 01400, Avg-Loss: 4.5772, Accuracy: 0.4200
Train-epoch 25. Iteration 01500, Avg-Loss: 4.5806, Accuracy: 0.4180
Train-epoch 25. Iteration 01600, Avg-Loss: 4.5200, Accuracy: 0.4206
Validation-epoch 25. Iteration 00426, Avg-Loss: 9.1550, Accuracy: 0.5271
Train-epoch 26. Iteration 00100, Avg-Loss: 7.0992, Accuracy: 0.3400
Train-epoch 26. Iteration 00200, Avg-Loss: 6.0173, Accuracy: 0.3900
Train-epoch 26. Iteration 00300, Avg-Loss: 6.3580, Accuracy: 0.3767
Train-epoch 26. Iteration 00400, Avg-Loss: 6.1295, Accuracy: 0.3800
Train-epoch 26. Iteration 00500, Avg-Loss: 5.8749, Accuracy: 0.3860
Train-epoch 26. Iteration 00600, Avg-Loss: 5.5408, Accuracy: 0.3967
Train-epoch 26. Iteration 00700, Avg-Loss: 5.3198, Accuracy: 0.4086
Train-epoch 26. Iteration 00800, Avg-Loss: 5.1069, Accuracy: 0.4238
Train-epoch 26. Iteration 00900, Avg-Loss: 5.0591, Accuracy: 0.4211
Train-epoch 26. Iteration 01000, Avg-Loss: 5.0670, Accuracy: 0.4200
Train-epoch 26. Iteration 01100, Avg-Loss: 5.1702, Accuracy: 0.4073
Train-epoch 26. Iteration 01200, Avg-Loss: 5.0561, Accuracy: 0.4108
Train-epoch 26. Iteration 01300, Avg-Loss: 5.0552, Accuracy: 0.4100
Train-epoch 26. Iteration 01400, Avg-Loss: 5.0764, Accuracy: 0.4100
Train-epoch 26. Iteration 01500, Avg-Loss: 5.0086, Accuracy: 0.4100
Train-epoch 26. Iteration 01600, Avg-Loss: 5.0407, Accuracy: 0.4050
Validation-epoch 26. Iteration 00426, Avg-Loss: 6.7864, Accuracy: 0.5906
Train-epoch 27. Iteration 00100, Avg-Loss: 3.7345, Accuracy: 0.5100
Train-epoch 27. Iteration 00200, Avg-Loss: 4.6822, Accuracy: 0.4250
Train-epoch 27. Iteration 00300, Avg-Loss: 4.5647, Accuracy: 0.4133
Train-epoch 27. Iteration 00400, Avg-Loss: 4.9360, Accuracy: 0.3775
Train-epoch 27. Iteration 00500, Avg-Loss: 4.9071, Accuracy: 0.3780
Train-epoch 27. Iteration 00600, Avg-Loss: 4.9898, Accuracy: 0.3800
Train-epoch 27. Iteration 00700, Avg-Loss: 4.9760, Accuracy: 0.3857
Train-epoch 27. Iteration 00800, Avg-Loss: 4.9062, Accuracy: 0.3987
Train-epoch 27. Iteration 00900, Avg-Loss: 4.9927, Accuracy: 0.3944
Train-epoch 27. Iteration 01000, Avg-Loss: 5.0188, Accuracy: 0.3990
Train-epoch 27. Iteration 01100, Avg-Loss: 4.9840, Accuracy: 0.4009
Train-epoch 27. Iteration 01200, Avg-Loss: 4.9074, Accuracy: 0.4075
Train-epoch 27. Iteration 01300, Avg-Loss: 4.8089, Accuracy: 0.4108
Train-epoch 27. Iteration 01400, Avg-Loss: 4.9035, Accuracy: 0.4100
Train-epoch 27. Iteration 01500, Avg-Loss: 4.8468, Accuracy: 0.4140
Train-epoch 27. Iteration 01600, Avg-Loss: 4.8011, Accuracy: 0.4163
Validation-epoch 27. Iteration 00426, Avg-Loss: 6.8293, Accuracy: 0.6659
Train-epoch 28. Iteration 00100, Avg-Loss: 5.8999, Accuracy: 0.3500
Train-epoch 28. Iteration 00200, Avg-Loss: 4.9604, Accuracy: 0.3800
Train-epoch 28. Iteration 00300, Avg-Loss: 4.8822, Accuracy: 0.4033
Train-epoch 28. Iteration 00400, Avg-Loss: 4.8331, Accuracy: 0.4075
Train-epoch 28. Iteration 00500, Avg-Loss: 4.8637, Accuracy: 0.4040
Train-epoch 28. Iteration 00600, Avg-Loss: 4.6924, Accuracy: 0.4050
Train-epoch 28. Iteration 00700, Avg-Loss: 4.5501, Accuracy: 0.4171
Train-epoch 28. Iteration 00800, Avg-Loss: 4.5250, Accuracy: 0.4113
Train-epoch 28. Iteration 00900, Avg-Loss: 4.4874, Accuracy: 0.4167
Train-epoch 28. Iteration 01000, Avg-Loss: 4.5121, Accuracy: 0.4140
Train-epoch 28. Iteration 01100, Avg-Loss: 4.5483, Accuracy: 0.4109
Train-epoch 28. Iteration 01200, Avg-Loss: 4.6100, Accuracy: 0.4075
Train-epoch 28. Iteration 01300, Avg-Loss: 4.5497, Accuracy: 0.4146
Train-epoch 28. Iteration 01400, Avg-Loss: 4.5675, Accuracy: 0.4143
Train-epoch 28. Iteration 01500, Avg-Loss: 4.5586, Accuracy: 0.4133
Train-epoch 28. Iteration 01600, Avg-Loss: 4.5930, Accuracy: 0.4138
Validation-epoch 28. Iteration 00426, Avg-Loss: 14.7133, Accuracy: 0.4071
Train-epoch 29. Iteration 00100, Avg-Loss: 5.9522, Accuracy: 0.4200
Train-epoch 29. Iteration 00200, Avg-Loss: 5.3344, Accuracy: 0.4400
Train-epoch 29. Iteration 00300, Avg-Loss: 4.8825, Accuracy: 0.4467
Train-epoch 29. Iteration 00400, Avg-Loss: 5.0262, Accuracy: 0.4500
Train-epoch 29. Iteration 00500, Avg-Loss: 4.9466, Accuracy: 0.4480
Train-epoch 29. Iteration 00600, Avg-Loss: 4.9411, Accuracy: 0.4350
Train-epoch 29. Iteration 00700, Avg-Loss: 4.6075, Accuracy: 0.4486
Train-epoch 29. Iteration 00800, Avg-Loss: 4.6788, Accuracy: 0.4475
Train-epoch 29. Iteration 00900, Avg-Loss: 4.6789, Accuracy: 0.4467
Train-epoch 29. Iteration 01000, Avg-Loss: 4.5474, Accuracy: 0.4540
Train-epoch 29. Iteration 01100, Avg-Loss: 4.7866, Accuracy: 0.4445
Train-epoch 29. Iteration 01200, Avg-Loss: 4.7364, Accuracy: 0.4425
Train-epoch 29. Iteration 01300, Avg-Loss: 4.6905, Accuracy: 0.4462
Train-epoch 29. Iteration 01400, Avg-Loss: 4.6429, Accuracy: 0.4457
Train-epoch 29. Iteration 01500, Avg-Loss: 4.6444, Accuracy: 0.4413
Train-epoch 29. Iteration 01600, Avg-Loss: 4.5703, Accuracy: 0.4444
Validation-epoch 29. Iteration 00426, Avg-Loss: 14.8553, Accuracy: 0.4588
Train-epoch 30. Iteration 00100, Avg-Loss: 5.6884, Accuracy: 0.4100
Train-epoch 30. Iteration 00200, Avg-Loss: 5.3839, Accuracy: 0.3750
Train-epoch 30. Iteration 00300, Avg-Loss: 4.7911, Accuracy: 0.4000
Train-epoch 30. Iteration 00400, Avg-Loss: 4.4004, Accuracy: 0.4425
Train-epoch 30. Iteration 00500, Avg-Loss: 4.1628, Accuracy: 0.4500
Train-epoch 30. Iteration 00600, Avg-Loss: 4.2006, Accuracy: 0.4517
Train-epoch 30. Iteration 00700, Avg-Loss: 4.3610, Accuracy: 0.4443
Train-epoch 30. Iteration 00800, Avg-Loss: 4.4546, Accuracy: 0.4375
Train-epoch 30. Iteration 00900, Avg-Loss: 4.4031, Accuracy: 0.4433
Train-epoch 30. Iteration 01000, Avg-Loss: 4.3826, Accuracy: 0.4430
Train-epoch 30. Iteration 01100, Avg-Loss: 4.4789, Accuracy: 0.4391
Train-epoch 30. Iteration 01200, Avg-Loss: 4.5191, Accuracy: 0.4392
Train-epoch 30. Iteration 01300, Avg-Loss: 4.4356, Accuracy: 0.4392
Train-epoch 30. Iteration 01400, Avg-Loss: 4.4552, Accuracy: 0.4393
Train-epoch 30. Iteration 01500, Avg-Loss: 4.4738, Accuracy: 0.4373
Train-epoch 30. Iteration 01600, Avg-Loss: 4.4554, Accuracy: 0.4363
Validation-epoch 30. Iteration 00426, Avg-Loss: 15.5842, Accuracy: 0.4329
Train-epoch 31. Iteration 00100, Avg-Loss: 4.9844, Accuracy: 0.5100
Train-epoch 31. Iteration 00200, Avg-Loss: 5.0322, Accuracy: 0.4600
Train-epoch 31. Iteration 00300, Avg-Loss: 4.7537, Accuracy: 0.4933
Train-epoch 31. Iteration 00400, Avg-Loss: 4.6158, Accuracy: 0.4775
Train-epoch 31. Iteration 00500, Avg-Loss: 4.4725, Accuracy: 0.4760
Train-epoch 31. Iteration 00600, Avg-Loss: 4.6192, Accuracy: 0.4667
Train-epoch 31. Iteration 00700, Avg-Loss: 4.6007, Accuracy: 0.4571
Train-epoch 31. Iteration 00800, Avg-Loss: 4.4930, Accuracy: 0.4537
Train-epoch 31. Iteration 00900, Avg-Loss: 4.6098, Accuracy: 0.4422
Train-epoch 31. Iteration 01000, Avg-Loss: 4.4366, Accuracy: 0.4530
Train-epoch 31. Iteration 01100, Avg-Loss: 4.5282, Accuracy: 0.4509
Train-epoch 31. Iteration 01200, Avg-Loss: 4.5451, Accuracy: 0.4492
Train-epoch 31. Iteration 01300, Avg-Loss: 4.5947, Accuracy: 0.4400
Train-epoch 31. Iteration 01400, Avg-Loss: 4.5683, Accuracy: 0.4357
Train-epoch 31. Iteration 01500, Avg-Loss: 4.5556, Accuracy: 0.4373
Train-epoch 31. Iteration 01600, Avg-Loss: 4.4820, Accuracy: 0.4450
Validation-epoch 31. Iteration 00426, Avg-Loss: 10.1436, Accuracy: 0.5365
Train-epoch 32. Iteration 00100, Avg-Loss: 2.7604, Accuracy: 0.4800
Train-epoch 32. Iteration 00200, Avg-Loss: 3.7264, Accuracy: 0.4600
Train-epoch 32. Iteration 00300, Avg-Loss: 3.6859, Accuracy: 0.4867
Train-epoch 32. Iteration 00400, Avg-Loss: 3.8502, Accuracy: 0.4900
Train-epoch 32. Iteration 00500, Avg-Loss: 4.0066, Accuracy: 0.4760
Train-epoch 32. Iteration 00600, Avg-Loss: 4.1977, Accuracy: 0.4550
Train-epoch 32. Iteration 00700, Avg-Loss: 4.0760, Accuracy: 0.4629
Train-epoch 32. Iteration 00800, Avg-Loss: 4.0896, Accuracy: 0.4612
Train-epoch 32. Iteration 00900, Avg-Loss: 4.1180, Accuracy: 0.4622
Train-epoch 32. Iteration 01000, Avg-Loss: 4.1406, Accuracy: 0.4550
Train-epoch 32. Iteration 01100, Avg-Loss: 4.1742, Accuracy: 0.4491
Train-epoch 32. Iteration 01200, Avg-Loss: 4.2290, Accuracy: 0.4475
Train-epoch 32. Iteration 01300, Avg-Loss: 4.2271, Accuracy: 0.4477
Train-epoch 32. Iteration 01400, Avg-Loss: 4.1522, Accuracy: 0.4514
Train-epoch 32. Iteration 01500, Avg-Loss: 4.1100, Accuracy: 0.4520
Train-epoch 32. Iteration 01600, Avg-Loss: 4.1478, Accuracy: 0.4494
Validation-epoch 32. Iteration 00426, Avg-Loss: 14.7345, Accuracy: 0.4824
Train-epoch 33. Iteration 00100, Avg-Loss: 3.7434, Accuracy: 0.5600
Train-epoch 33. Iteration 00200, Avg-Loss: 4.1094, Accuracy: 0.5250
Train-epoch 33. Iteration 00300, Avg-Loss: 4.6345, Accuracy: 0.4767
Train-epoch 33. Iteration 00400, Avg-Loss: 4.3336, Accuracy: 0.4800
Train-epoch 33. Iteration 00500, Avg-Loss: 4.4422, Accuracy: 0.4720
Train-epoch 33. Iteration 00600, Avg-Loss: 4.5639, Accuracy: 0.4683
Train-epoch 33. Iteration 00700, Avg-Loss: 4.6395, Accuracy: 0.4586
Train-epoch 33. Iteration 00800, Avg-Loss: 4.4421, Accuracy: 0.4575
Train-epoch 33. Iteration 00900, Avg-Loss: 4.5982, Accuracy: 0.4611
Train-epoch 33. Iteration 01000, Avg-Loss: 4.5738, Accuracy: 0.4660
Train-epoch 33. Iteration 01100, Avg-Loss: 4.6450, Accuracy: 0.4564
Train-epoch 33. Iteration 01200, Avg-Loss: 4.5578, Accuracy: 0.4608
Train-epoch 33. Iteration 01300, Avg-Loss: 4.5145, Accuracy: 0.4646
Train-epoch 33. Iteration 01400, Avg-Loss: 4.5828, Accuracy: 0.4593
Train-epoch 33. Iteration 01500, Avg-Loss: 4.6164, Accuracy: 0.4600
Train-epoch 33. Iteration 01600, Avg-Loss: 4.6182, Accuracy: 0.4600
Validation-epoch 33. Iteration 00426, Avg-Loss: 10.1144, Accuracy: 0.5859
Train-epoch 34. Iteration 00100, Avg-Loss: 6.7606, Accuracy: 0.2800
Train-epoch 34. Iteration 00200, Avg-Loss: 5.3970, Accuracy: 0.3400
Train-epoch 34. Iteration 00300, Avg-Loss: 5.2516, Accuracy: 0.3800
Train-epoch 34. Iteration 00400, Avg-Loss: 4.7425, Accuracy: 0.4175
Train-epoch 34. Iteration 00500, Avg-Loss: 4.6918, Accuracy: 0.4220
Train-epoch 34. Iteration 00600, Avg-Loss: 4.7825, Accuracy: 0.4167
Train-epoch 34. Iteration 00700, Avg-Loss: 4.8180, Accuracy: 0.4114
Train-epoch 34. Iteration 00800, Avg-Loss: 4.6884, Accuracy: 0.4313
Train-epoch 34. Iteration 00900, Avg-Loss: 4.6976, Accuracy: 0.4278
Train-epoch 34. Iteration 01000, Avg-Loss: 4.6032, Accuracy: 0.4330
Train-epoch 34. Iteration 01100, Avg-Loss: 4.5149, Accuracy: 0.4400
Train-epoch 34. Iteration 01200, Avg-Loss: 4.5733, Accuracy: 0.4375
Train-epoch 34. Iteration 01300, Avg-Loss: 4.5855, Accuracy: 0.4415
Train-epoch 34. Iteration 01400, Avg-Loss: 4.5564, Accuracy: 0.4421
Train-epoch 34. Iteration 01500, Avg-Loss: 4.5514, Accuracy: 0.4433
Train-epoch 34. Iteration 01600, Avg-Loss: 4.4850, Accuracy: 0.4462
Validation-epoch 34. Iteration 00426, Avg-Loss: 8.3831, Accuracy: 0.6541
Train-epoch 35. Iteration 00100, Avg-Loss: 5.8973, Accuracy: 0.4100
Train-epoch 35. Iteration 00200, Avg-Loss: 4.8726, Accuracy: 0.4350
Train-epoch 35. Iteration 00300, Avg-Loss: 4.7645, Accuracy: 0.4433
Train-epoch 35. Iteration 00400, Avg-Loss: 4.7251, Accuracy: 0.4625
Train-epoch 35. Iteration 00500, Avg-Loss: 4.5161, Accuracy: 0.4620
Train-epoch 35. Iteration 00600, Avg-Loss: 4.7203, Accuracy: 0.4483
Train-epoch 35. Iteration 00700, Avg-Loss: 4.9272, Accuracy: 0.4386
Train-epoch 35. Iteration 00800, Avg-Loss: 5.0515, Accuracy: 0.4213
Train-epoch 35. Iteration 00900, Avg-Loss: 4.8345, Accuracy: 0.4278
Train-epoch 35. Iteration 01000, Avg-Loss: 4.6318, Accuracy: 0.4410
Train-epoch 35. Iteration 01100, Avg-Loss: 4.5022, Accuracy: 0.4482
Train-epoch 35. Iteration 01200, Avg-Loss: 4.5186, Accuracy: 0.4508
Train-epoch 35. Iteration 01300, Avg-Loss: 4.4787, Accuracy: 0.4492
Train-epoch 35. Iteration 01400, Avg-Loss: 4.4458, Accuracy: 0.4486
Train-epoch 35. Iteration 01500, Avg-Loss: 4.3757, Accuracy: 0.4540
Train-epoch 35. Iteration 01600, Avg-Loss: 4.3302, Accuracy: 0.4556
Validation-epoch 35. Iteration 00426, Avg-Loss: 5.5778, Accuracy: 0.6494
Train-epoch 36. Iteration 00100, Avg-Loss: 5.4430, Accuracy: 0.4600
Train-epoch 36. Iteration 00200, Avg-Loss: 4.8143, Accuracy: 0.4650
Train-epoch 36. Iteration 00300, Avg-Loss: 4.2355, Accuracy: 0.4767
Train-epoch 36. Iteration 00400, Avg-Loss: 4.0580, Accuracy: 0.4825
Train-epoch 36. Iteration 00500, Avg-Loss: 4.1874, Accuracy: 0.4780
Train-epoch 36. Iteration 00600, Avg-Loss: 4.0863, Accuracy: 0.4950
Train-epoch 36. Iteration 00700, Avg-Loss: 4.0518, Accuracy: 0.5029
Train-epoch 36. Iteration 00800, Avg-Loss: 4.0291, Accuracy: 0.5012
Train-epoch 36. Iteration 00900, Avg-Loss: 4.1200, Accuracy: 0.4933
Train-epoch 36. Iteration 01000, Avg-Loss: 4.2175, Accuracy: 0.4930
Train-epoch 36. Iteration 01100, Avg-Loss: 4.4789, Accuracy: 0.4764
Train-epoch 36. Iteration 01200, Avg-Loss: 4.5621, Accuracy: 0.4658
Train-epoch 36. Iteration 01300, Avg-Loss: 4.5003, Accuracy: 0.4623
Train-epoch 36. Iteration 01400, Avg-Loss: 4.4907, Accuracy: 0.4650
Train-epoch 36. Iteration 01500, Avg-Loss: 4.5585, Accuracy: 0.4580
Train-epoch 36. Iteration 01600, Avg-Loss: 4.6777, Accuracy: 0.4562
Validation-epoch 36. Iteration 00426, Avg-Loss: 8.7309, Accuracy: 0.5835
Train-epoch 37. Iteration 00100, Avg-Loss: 3.4437, Accuracy: 0.5700
Train-epoch 37. Iteration 00200, Avg-Loss: 3.9447, Accuracy: 0.5150
Train-epoch 37. Iteration 00300, Avg-Loss: 4.1824, Accuracy: 0.4700
Train-epoch 37. Iteration 00400, Avg-Loss: 4.2778, Accuracy: 0.4675
Train-epoch 37. Iteration 00500, Avg-Loss: 4.4297, Accuracy: 0.4520
Train-epoch 37. Iteration 00600, Avg-Loss: 4.3217, Accuracy: 0.4633
Train-epoch 37. Iteration 00700, Avg-Loss: 4.3041, Accuracy: 0.4714
Train-epoch 37. Iteration 00800, Avg-Loss: 4.2960, Accuracy: 0.4700
Train-epoch 37. Iteration 00900, Avg-Loss: 4.3606, Accuracy: 0.4622
Train-epoch 37. Iteration 01000, Avg-Loss: 4.5757, Accuracy: 0.4460
Train-epoch 37. Iteration 01100, Avg-Loss: 4.4041, Accuracy: 0.4582
Train-epoch 37. Iteration 01200, Avg-Loss: 4.4561, Accuracy: 0.4542
Train-epoch 37. Iteration 01300, Avg-Loss: 4.4320, Accuracy: 0.4554
Train-epoch 37. Iteration 01400, Avg-Loss: 4.5619, Accuracy: 0.4507
Train-epoch 37. Iteration 01500, Avg-Loss: 4.5461, Accuracy: 0.4507
Train-epoch 37. Iteration 01600, Avg-Loss: 4.5061, Accuracy: 0.4537
